"","Age","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeCount","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","Over18","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Attrition"
"394.3",34,"Non-Travel",1381,"Sales",4,4,"Marketing",1,523,3,"Female",72,3,2,"Sales Executive",3,"Married",6538,12740,9,"Y","No",15,3,1,80,1,6,3,3,3,2,1,2,"0"
"1394",27,"Travel_Rarely",954,"Sales",9,3,"Marketing",1,1965,4,"Male",44,3,2,"Sales Executive",4,"Single",4105,5099,1,"Y","No",14,3,1,80,0,7,5,3,7,7,0,7,"0"
"1053.3",30,"Non-Travel",990,"Research & Development",7,3,"Technical Degree",1,1482,3,"Male",64,3,1,"Research Scientist",3,"Divorced",1274,7152,1,"Y","No",13,3,2,80,2,1,2,2,1,0,0,0,"0"
"549.2",43,"Travel_Frequently",775,"Sales",15,3,"Life Sciences",1,754,4,"Male",47,2,2,"Sales Executive",4,"Married",6804,23683,3,"Y","No",18,3,3,80,1,7,5,3,2,2,2,2,"0"
"1068",47,"Travel_Rarely",571,"Sales",14,3,"Medical",1,1503,3,"Female",78,3,2,"Sales Executive",3,"Married",4591,24200,3,"Y","Yes",17,3,3,80,1,11,4,2,5,4,1,2,"0"
"341",31.8512010257691,"Non-Travel",438.279057793319,"Research & Development",8.14879897423089,1.71626632474363,"Medical",1,718.615671753883,2.71626632474363,"Male",56.4981459844857,2.28373367525637,1,"Research Scientist",1,"Single",2502.30581848882,12245.7143182382,0.567467350512743,"Y","No",18.8789295721799,3.71626632474363,1.56746735051274,80,0,5.13493470102549,0.567467350512743,3,3.28373367525637,2,1,2.28373367525637,"1"
"189",33.7390679996461,"Travel_Frequently",404.156314146705,"Research & Development",7.30466000176966,1.86953399982303,"Marketing",1,486.896747907624,3.73906799964607,"Female",38.0881740069017,1,1,"Sales Representative",2.73906799964607,"Divorced",2555.57068827748,11265.11144666,0.130466000176966,"Y","Yes",16.7827960010618,3.13046600017697,3.73906799964607,80,0.869533999823034,3.91326200123876,3.26093200035393,2.13046600017697,3.04372800141573,2,1.65233000088483,0.913262001238763,"1"
"1073",29,"Travel_Frequently",410,"Research & Development",2,1,"Life Sciences",1,1513,4,"Female",97,3,1,"Laboratory Technician",2,"Married",3180,4668,0,"Y","No",13,3,3,80,3,4,3,3,3,2,0,2,"0"
"1340",22,"Travel_Rarely",391,"Research & Development",7,1,"Life Sciences",1,1878,4,"Male",75,3,1,"Research Scientist",2,"Single",2472,26092,1,"Y","Yes",23,4,1,80,0,1,2,3,1,0,0,0,"1"
"1450",32,"Travel_Rarely",529,"Research & Development",2,3,"Technical Degree",1,2038,4,"Male",78,3,1,"Research Scientist",1,"Single",2439,11288,1,"Y","No",14,3,4,80,0,4,4,3,4,2,1,2,"0"
"1019",36,"Travel_Rarely",172,"Research & Development",4,4,"Life Sciences",1,1435,1,"Male",37,2,2,"Laboratory Technician",4,"Single",5810,22604,1,"Y","No",16,3,3,80,0,10,2,2,10,4,1,8,"0"
"639",25,"Travel_Rarely",583,"Sales",4,1,"Marketing",1,885,3,"Male",87,2,2,"Sales Executive",1,"Married",4256,18154,1,"Y","No",12,3,1,80,0,5,1,4,5,2,0,3,"0"
"794",28,"Travel_Rarely",895,"Research & Development",15,2,"Life Sciences",1,1102,1,"Male",50,3,1,"Laboratory Technician",3,"Divorced",2207,22482,1,"Y","No",16,3,4,80,1,4,5,2,4,2,2,2,"0"
"1358",42,"Travel_Rarely",1396,"Research & Development",6,3,"Medical",1,1911,3,"Male",83,3,3,"Research Director",1,"Married",13348,14842,9,"Y","No",13,3,2,80,1,18,3,4,13,7,5,7,"0"
"202.1",49,"Non-Travel",1002,"Research & Development",18,4,"Life Sciences",1,275,4,"Male",92,3,2,"Manufacturing Director",4,"Divorced",6804,23793,1,"Y","Yes",15,3,1,80,2,7,0,3,7,7,1,7,"0"
"576.1",54,"Travel_Rarely",376,"Research & Development",19,4,"Medical",1,799,4,"Female",95,3,2,"Manufacturing Director",1,"Divorced",5485,22670,9,"Y","Yes",11,3,2,80,2,9,4,3,5,3,1,4,"0"
"1098",24,"Travel_Rarely",350,"Research & Development",21,2,"Technical Degree",1,1551,3,"Male",57,2,1,"Laboratory Technician",1,"Divorced",2296,10036,0,"Y","No",14,3,2,80,3,2,3,3,1,1,0,0,"0"
"771",46,"Travel_Rarely",430,"Research & Development",1,4,"Medical",1,1069,4,"Male",40,3,5,"Research Director",4,"Divorced",19627,21445,9,"Y","No",17,3,4,80,2,23,0,3,2,2,2,2,"0"
"40.1",33,"Travel_Frequently",1141,"Sales",1,3,"Life Sciences",1,52,3,"Female",42,4,2,"Sales Executive",1,"Married",5376,3193,2,"Y","No",19,3,1,80,2,10,3,3,5,3,1,3,"0"
"5751",33.8852952639572,"Travel_Frequently",881.168479194865,"Sales",12.2294094720855,2.25686350930482,"Life Sciences",1,1042.26139797177,3.25686350930482,"Male",61.316660170909,1.62843175465241,2.25686350930482,"Sales Executive",1,"Single",7932.79361696495,15269.4466341385,6.02745403721929,"Y","Yes",18.8578412267379,3.37156824534759,2.62843175465241,80,0,13.1421587732621,3.74313649069518,3,11.8852952639572,8.28431754652411,6,2.60097771743312,"1"
"1133.1",40,"Travel_Rarely",118,"Sales",14,2,"Life Sciences",1,1598,4,"Female",84,3,2,"Sales Executive",1,"Married",4639,11262,1,"Y","No",15,3,3,80,1,5,2,3,5,4,1,2,"0"
"1390",31,"Travel_Frequently",1125,"Research & Development",1,3,"Life Sciences",1,1956,4,"Male",48,1,2,"Research Scientist",1,"Married",5003,5771,1,"Y","No",21,4,2,80,0,10,6,3,10,8,8,7,"0"
"855",45,"Travel_Rarely",1457,"Research & Development",7,3,"Medical",1,1195,1,"Female",83,3,1,"Research Scientist",3,"Married",4477,20100,4,"Y","Yes",19,3,3,80,1,7,2,2,3,2,0,2,"0"
"1015",31,"Travel_Rarely",182,"Research & Development",8,5,"Life Sciences",1,1430,1,"Female",93,3,4,"Research Director",2,"Single",16422,8847,3,"Y","No",11,3,3,80,0,9,3,4,3,2,1,0,"0"
"2301",31.1630182063673,"Travel_Rarely",1360.2072647328,"Sales",12.8695854349062,4,"Life Sciences",1,629.687931486638,2.03260364127345,"Male",47.1737310858443,2.96739635872655,1.96739635872655,"Sales Representative",1,"Divorced",4206.06939230813,11364.4359195963,2.16301820636727,"Y","No",17.1956218476407,3.03260364127345,2.96739635872655,80,0,9.03260364127345,2.06520728254691,1.06520728254691,3.06520728254691,1.06520728254691,0.967396358726546,2.03260364127345,"1"
"483",31,"Travel_Rarely",1365,"Sales",13,4,"Medical",1,650,2,"Male",46,3,2,"Sales Executive",1,"Divorced",4233,11512,2,"Y","No",17,3,3,80,0,9,2,1,3,1,1,2,"1"
"502",48.8618211718276,"Travel_Rarely",1473.82547996053,"Research & Development",27.7006125389598,2,"Life Sciences",1,1403.69489827566,1.0345447070431,"Male",96.9424254882615,2,1.9884850976523,"Laboratory Technician",1.0230298046954,"Single",4258.73630424915,22476.0862737088,3.0345447070431,"Y","No",19.9424254882615,3.9884850976523,1.0115149023477,80,0,19.8503062694799,2.0115149023477,3,3.9539403906092,2.9654552929569,0.988485097652301,2.9654552929569,"1"
"6",32,"Travel_Frequently",1005,"Research & Development",2,2,"Life Sciences",1,8,4,"Male",79,3,1,"Laboratory Technician",4,"Single",3068,11864,0,"Y","No",13,3,3,80,0,8,2,2,7,7,3,6,"0"
"1436",26.2705640618224,"Travel_Rarely",727.539722245419,"Research & Development",2.56470715464093,2.56470715464093,"Other",1,230.447569011012,3.43529284535907,"Male",70.5411281236447,2.56470715464093,1,"Laboratory Technician",3,"Single",1711.64620639058,15292.2172905349,3.17646422679536,"Y","Yes",13.8705856907181,3,2.56470715464093,80,0,3.0470499175135,2.43529284535907,3,0,0,0,0,"1"
"183",41,"Travel_Rarely",1356,"Sales",20,2,"Marketing",1,248,2,"Female",70,3,1,"Sales Representative",2,"Single",3140,21728,1,"Y","Yes",22,4,4,80,0,4,5,2,4,3,0,2,"1"
"1400",43,"Travel_Rarely",574,"Research & Development",11,3,"Life Sciences",1,1971,1,"Male",30,3,3,"Healthcare Representative",3,"Married",7510,16873,1,"Y","No",17,3,2,80,1,10,1,3,10,9,0,9,"0"
"292",35.5285295285285,"Travel_Frequently",458.481101980433,"Research & Development",18.9219104219228,3.47147047147155,"Other",1,649.239801740274,4,"Female",94.9429409429431,2.73573523573577,1,"Research Scientist",2.26426476426423,"Single",2039.97000396997,12855.2121112198,2.32132382132113,"Y","Yes",17.9429409429431,3,1.26426476426423,80,0.735735235735774,9.20720570720732,3,2.26426476426423,7.35735235735774,1.47147047147155,5.15014665015042,5.88588188588619,"1"
"2901",26.1515153660439,"Travel_Frequently",827.605976510793,"Research & Development",6.43939597741701,2.07575768302195,"Life Sciences",1,785.196880774805,3,"Male",85.121208045166,2,1,"Laboratory Technician",3,"Single",2340.39390313858,20295.6506622925,1.30303073208779,"Y","Yes",14,3,1.07575768302195,80,0.924242316978052,7.8484846339561,2.1515153660439,3,7.69696926791221,6.62121158489026,0.924242316978052,6.69696926791221,"1"
"94.2",46,"Travel_Frequently",638,"Research & Development",1,3,"Medical",1,124,3,"Male",40,2,3,"Healthcare Representative",1,"Married",10673,3142,2,"Y","Yes",13,3,3,80,1,21,5,2,10,9,9,5,"0"
"623.1",32,"Travel_Rarely",117,"Sales",13,4,"Life Sciences",1,859,2,"Male",73,3,2,"Sales Executive",4,"Divorced",4403,9250,2,"Y","No",11,3,3,80,1,8,3,2,5,2,0,3,"0"
"814",39,"Travel_Frequently",203,"Research & Development",2,3,"Life Sciences",1,1127,1,"Male",84,3,4,"Healthcare Representative",4,"Divorced",12169,13547,7,"Y","No",11,3,4,80,3,21,4,3,18,7,11,5,"1"
"426",50,"Travel_Rarely",1099,"Research & Development",29,4,"Life Sciences",1,569,2,"Male",88,2,4,"Manager",3,"Married",17046,9314,0,"Y","No",15,3,2,80,1,28,2,3,27,10,15,7,"0"
"1031",32.8558430969715,"Travel_Frequently",594.59568259865,"Sales",11.7207845151424,1.85811767727137,"Medical",1,107.658512502909,2.28603922575712,"Female",74.1327840015292,2.71396077424288,1.28603922575712,"Sales Executive",1,"Single",4028.64254742861,18779.6200590655,2.85811767727137,"Y","No",12.1441569030285,3,3,80,0,8.28603922575712,2.85811767727137,2.71396077424288,4.57207845151424,2.28603922575712,0.713960774242878,2.42792154848576,"1"
"974.1",35,"Travel_Rarely",817,"Research & Development",1,3,"Medical",1,1369,4,"Female",60,2,2,"Laboratory Technician",4,"Married",5363,10846,0,"Y","No",12,3,2,80,1,10,0,3,9,7,0,0,"0"
"1265.1",55,"Travel_Rarely",478,"Research & Development",2,3,"Medical",1,1770,3,"Male",60,2,5,"Research Director",1,"Married",19038,19805,8,"Y","No",12,3,2,80,3,34,2,3,1,0,0,0,"0"
"3181",32.320690441411,"Travel_Rarely",1124.8625612394,"Research & Development",15.5418707979843,1.09162584040314,"Medical",1,74.1858152612112,2.09162584040314,"Male",71.9083741595969,1.09162584040314,1,"Laboratory Technician",1,"Married",3849.59342589462,4663.68271616381,1.27487752120942,"Y","Yes",21.9541870797984,4,2.09162584040314,80,0,9.90837415959686,4.86256123939529,2.90837415959686,9.63349663838744,2,5.81674831919372,6.77093539899215,"1"
"652",47,"Travel_Rarely",249,"Sales",2,2,"Marketing",1,903,3,"Female",35,3,2,"Sales Executive",4,"Married",4537,17783,0,"Y","Yes",22,4,1,80,1,8,2,3,7,6,7,7,"0"
"1571",25.4786189461593,"Travel_Frequently",893.941463541705,"Sales",3.38859677128494,1.89572378923185,"Technical Degree",1,343.342857018812,1.59714919282123,"Male",93.9242318610195,2,1,"Sales Representative",1.70142540358938,"Single",2542.14247737429,8503.88457336742,2.7914475784637,"Y","No",14.5828951569274,3.29857459641062,2.70142540358938,80,0,5.09002217487432,3.29857459641062,3,3.59714919282123,2.29857459641062,0.701425403589383,2.29857459641062,"1"
"357",42,"Travel_Rarely",1332,"Research & Development",2,4,"Other",1,477,1,"Male",98,2,2,"Healthcare Representative",4,"Single",6781,17078,3,"Y","No",23,4,2,80,0,14,6,3,1,0,0,0,"0"
"897",31,"Travel_Rarely",1062,"Research & Development",24,3,"Medical",1,1252,3,"Female",96,2,2,"Healthcare Representative",1,"Single",6812,17198,1,"Y","No",19,3,2,80,0,10,2,3,10,9,1,8,"0"
"318",52,"Travel_Rarely",723,"Research & Development",8,4,"Medical",1,433,3,"Male",85,2,2,"Research Scientist",2,"Married",4941,17747,2,"Y","No",15,3,1,80,0,11,3,2,8,2,7,7,"1"
"1132",34,"Travel_Frequently",653,"Research & Development",10,4,"Technical Degree",1,1597,4,"Male",92,2,2,"Healthcare Representative",3,"Married",5063,15332,1,"Y","No",14,3,2,80,1,8,3,2,8,2,7,7,"0"
"1119",26,"Travel_Rarely",474,"Research & Development",3,3,"Life Sciences",1,1581,1,"Female",89,3,1,"Research Scientist",4,"Married",2061,11133,1,"Y","No",21,4,1,80,0,1,5,3,1,0,0,0,"0"
"1176",39,"Travel_Rarely",492,"Research & Development",12,3,"Medical",1,1654,4,"Male",66,3,2,"Manufacturing Director",2,"Married",5295,7693,4,"Y","No",21,4,3,80,0,7,3,3,5,4,1,0,"0"
"316",38.6151483505964,"Travel_Rarely",1170.29888200015,"Research & Development",5.23029670119286,2.80757417529821,"Medical",1,753.428834676743,4,"Male",74.2333681434393,2.80757417529821,1,"Laboratory Technician",1.38485164940357,"Single",2343.57829104364,3936.04395229369,6.80757417529821,"Y","Yes",19.8454450517893,3.80757417529821,3.61514835059643,80,0,7.80757417529821,2.19242582470179,1.38485164940357,1.61514835059643,1.61514835059643,1.61514835059643,1.61514835059643,"1"
"123",56,"Travel_Rarely",441,"Research & Development",14,4,"Life Sciences",1,161,2,"Female",72,3,1,"Research Scientist",2,"Married",4963,4510,9,"Y","Yes",18,3,1,80,3,7,2,3,5,4,4,3,"1"
"751",44,"Travel_Rarely",1448,"Sales",28,3,"Medical",1,1039,4,"Female",53,4,4,"Sales Executive",4,"Married",13320,11737,3,"Y","Yes",18,3,3,80,1,23,2,3,12,11,11,11,"0"
"2591",45.2362367049791,"Travel_Frequently",766.739193185233,"Research & Development",25.7065735836513,1.88241578033194,"Life Sciences",1,696.576666809618,2,"Female",76.4120789016597,3.64724734099582,1.88241578033194,"Research Scientist",2.76483156066388,"Single",6105.62630366255,9673.70848511811,3.64724734099582,"Y","Yes",13.1758421966806,3.11758421966806,3.76483156066388,80,0,8.23516843933612,2.35275265900418,3,5.5879210983403,3.76483156066388,1.5879210983403,3.47033687867224,"1"
"1212",36.8587488420308,"Travel_Rarely",1351.10607051477,"Research & Development",2.98875810578465,2.28250231593847,"Life Sciences",1,7.24877663329244,3.85874884203076,"Male",90.5874884203076,2,1,"Laboratory Technician",2.71749768406153,"Single",2276.02777504548,3044.34281507879,6.14125115796924,"Y","No",16.1300092637539,3.14125115796924,2,80,0,7.42375347390771,3.14125115796924,3,0.706255789846182,0.423753473907709,0,0.423753473907709,"1"
"353",28.1370335007086,"Travel_Rarely",1115.98641150165,"Research & Development",14.3904306252953,1.64382774988189,"Medical",1,349.441339066951,2.64382774988189,"Female",80.3697607484646,1.32191387494095,1,"Research Scientist",1,"Single",3494.39559895289,9057.09721594723,1,"Y","Yes",19.7466028754134,3.67808612505905,1.67808612505905,80,0,7.10277512553148,4.03425837517716,3,7.10277512553148,1.35617225011811,4.06851675035432,4.74660287541337,"1"
"6651",35.0831444461364,"Travel_Rarely",1255.79797470663,"Sales",3.91685555386357,2.2738365076948,"Medical",1,516.621942404658,3.45232698461041,"Male",91.1784904769156,2.2738365076948,1,"Laboratory Technician",3.2738365076948,"Single",1813.69896373595,6126.4747443262,4.63081746152602,"Y","Yes",14.4523269846104,3,2.2738365076948,80,0,5.35698095383123,3,2.7261634923052,0.273836507694796,0,0,0,"1"
"893",19,"Non-Travel",504,"Research & Development",10,3,"Medical",1,1248,1,"Female",96,2,1,"Research Scientist",2,"Single",1859,6148,1,"Y","Yes",25,4,2,80,0,1,2,4,1,1,0,0,"1"
"4701",34.853427419439,"Travel_Rarely",263.120986072347,"Research & Development",23.3769611436874,3,"Life Sciences",1,823.343163499609,3,"Male",76.7906708214432,2.62303885631263,1,"Research Scientist",1.75392228737473,"Single",3196.8208944425,18683.3187500704,1.88480571843684,"Y","No",13.3769611436874,3,1.37696114368737,80,0,6,2.75392228737473,3,4.62303885631263,2,0,3,"1"
"2191",30.3518638126552,"Travel_Rarely",595.028118660673,"Research & Development",14.2083064215258,1.9120340468362,"Technical Degree",1,300.506060840096,2.4560170234181,"Male",75.2477106018923,2.0879659531638,1,"Research Scientist",2.3680510702543,"Single",2677.26944548078,19888.720030108,1.5439829765819,"Y","No",14.1921191639267,3,2.5439829765819,80,0,4.80788083607331,2.4560170234181,2.0879659531638,2.6319489297457,1.0879659531638,0.543982976581901,1.6319489297457,"1"
"440",31,"Travel_Frequently",534,"Research & Development",20,3,"Life Sciences",1,587,1,"Male",66,3,3,"Healthcare Representative",3,"Married",9824,22908,3,"Y","No",12,3,1,80,0,12,2,3,1,0,0,0,"1"
"647",38.1894941036589,"Travel_Rarely",1008.46541427984,"Sales",11.6273929243907,3.56210117926821,"Life Sciences",1,419.795242196415,3.21894941036589,"Male",78.4968094341457,2.21894941036589,1.21894941036589,"Sales Representative",1.21894941036589,"Married",4615.38179580937,7830.26892637089,6.34315176890232,"Y","No",22.7810505896341,4,2.43789882073179,80,0.218949410365894,10.6568482310977,3.56210117926821,3.21894941036589,5.87579764146358,3.87579764146358,0.656848231097683,3.87579764146358,"1"
"662.1",43,"Travel_Rarely",177,"Research & Development",8,3,"Life Sciences",1,920,1,"Female",55,3,2,"Manufacturing Director",2,"Divorced",4765,23814,4,"Y","No",21,4,3,80,1,4,2,4,1,0,0,0,"0"
"578.1",37,"Travel_Rarely",571,"Research & Development",10,1,"Life Sciences",1,802,4,"Female",82,3,1,"Research Scientist",1,"Divorced",2782,19905,0,"Y","Yes",13,3,2,80,2,6,3,2,5,3,4,3,"0"
"275.1",21,"Travel_Rarely",996,"Research & Development",3,2,"Medical",1,379,4,"Male",100,2,1,"Research Scientist",3,"Single",3230,10531,1,"Y","No",17,3,1,80,0,3,4,4,3,2,1,0,"0"
"1336.1",39,"Travel_Rarely",835,"Research & Development",19,4,"Other",1,1871,4,"Male",41,3,2,"Research Scientist",4,"Divorced",3902,5141,8,"Y","No",14,3,2,80,3,7,2,3,2,2,2,2,"0"
"300",51,"Travel_Rarely",1302,"Research & Development",2,3,"Medical",1,408,4,"Male",84,1,2,"Manufacturing Director",2,"Divorced",5482,16321,5,"Y","No",18,3,4,80,1,13,3,3,4,1,1,2,"0"
"2951",34.4325491355266,"Travel_Rarely",1021.6207988367,"Sales",7.20862758345902,3.77607844793238,"Medical",1,221.587828746764,2.77607844793238,"Male",74.3866672297008,2,1,"Sales Representative",1.44784310413525,"Single",3271.07961789495,10688.7667849902,6.77607844793238,"Y","No",22.1043137917295,3.77607844793238,2.22392155206762,80,0.671764656202868,8.88039223966189,3.77607844793238,3,4.55215689586475,2.77607844793238,0,2.77607844793238,"1"
"2571",33.470866325777,"Travel_Rarely",607.989008033648,"Research & Development",3.35433162888512,2.58740102266893,"Medical",1,427.321121993009,3.05826734844595,"Male",72.4173265155405,3,1,"Research Scientist",2.58740102266893,"Single",2815.0173732629,10807.9549451177,1.47086632577702,"Y","Yes",12.058267348446,3,3,80,0,9.05826734844595,2,2.47086632577702,7.17480204533786,5.70393571956083,4.17480204533786,5.64566837111488,"1"
"4910",25.5084196738899,"Travel_Frequently",987.594883097336,"Research & Development",10.5903497282416,2.08193005435169,"Life Sciences",1,89.2603628262877,3.08193005435169,"Female",68.7542098369449,1.54096502717584,1,"Laboratory Technician",2.62289508152753,"Single",3381.82172801439,12850.6538404096,1,"Y","Yes",19.8361398912966,3.45903497282416,2,80,0,5.13131475541741,5,3,5.13131475541741,0.918069945648313,3.29517486412078,3.21324480976909,"1"
"825",42,"Travel_Rarely",188,"Research & Development",29,3,"Medical",1,1148,2,"Male",56,1,2,"Laboratory Technician",4,"Single",4272,9558,4,"Y","No",19,3,1,80,0,16,3,3,1,0,0,0,"0"
"905.1",48,"Travel_Rarely",715,"Research & Development",1,3,"Life Sciences",1,1263,4,"Male",76,2,5,"Research Director",4,"Single",18265,8733,6,"Y","No",12,3,3,80,0,25,3,4,1,0,0,0,"0"
"132",50,"Travel_Frequently",809,"Sales",12,3,"Marketing",1,174,3,"Female",77,3,3,"Sales Executive",4,"Single",9208,6645,4,"Y","No",11,3,4,80,0,16,3,3,2,2,2,1,"0"
"462.1",35,"Travel_Rarely",195,"Sales",1,3,"Medical",1,620,1,"Female",80,3,2,"Sales Executive",3,"Single",4859,6698,1,"Y","No",16,3,4,80,0,5,3,3,5,4,0,3,"0"
"510",33,"Travel_Frequently",1296,"Research & Development",6,3,"Life Sciences",1,692,3,"Male",30,3,2,"Healthcare Representative",4,"Divorced",7725,5335,3,"Y","No",23,4,3,80,1,15,2,1,13,11,4,7,"0"
"6761",28.1484447559342,"Travel_Rarely",198.449978065677,"Sales",24,3,"Life Sciences",1,302.381039078347,3,"Male",49.2577762203291,2.29688951186836,1,"Sales Representative",2.70311048813164,"Single",1888.90726368967,12604.8348375717,4.40622097626328,"Y","Yes",14.4453342678025,3,2.29688951186836,80,0,5.25777622032911,3.85155524406582,3,3.55466573219746,1.70311048813164,0,2.55466573219746,"1"
"1424.1",22,"Travel_Rarely",581,"Research & Development",1,2,"Life Sciences",1,2007,4,"Male",63,3,1,"Research Scientist",3,"Single",3375,17624,0,"Y","No",12,3,4,80,0,4,2,4,3,2,1,2,"0"
